school_id,year,school_name,county_name,enrollment,current,med_exempt,rel_exempt,school_type,school_level,excluded_note,addr_clean,city,zip,state,business_status,lat,lon
35677,2016,cunningham elementary,stanislaus,98,96,0,0,public,NA,NA,324 w linwood ave,Turlock,95380,ca,operational,37.477211,-120.852409
35802,2016,julien elementary,stanislaus,114,113,0,0,public,NA,NA,1924 e canal dr,Turlock,95380,ca,operational,37.499161,-120.827644
35914,2016,osborn two-way immersion academy,stanislaus,144,143,0,0,public,NA,NA,201 n soderquist rd,Turlock,95380,ca,operational,37.493839,-120.863892
36076,2016,wakefield elementary,stanislaus,94,92,0,0,public,NA,NA,400 s ave,Turlock,95380,ca,operational,37.484455,-120.853485
36063,2016,valley home elementary,stanislaus,23,22,0,0,public,NA,NA,13231 pioneer ave,Valley Home,95361,ca,NA,37.829601,-120.915665
36124,2016,brittan elementary,sutter,64,63,0,0,public,NA,NA,2340 pepper st,Sutter,95982,ca,operational,39.16198,-121.747101
36158,2016,franklin elementary,sutter,48,46,0,0,public,NA,NA,332 n township rd,Yuba City,95993,ca,operational,39.127872000000004,-121.689972
36190,2016,luther elementary,sutter,146,145,0,0,public,NA,NA,10123 connecticut ave,Live Oak,95953,ca,operational,39.277493,-121.66877
36191,2016,marcum-illinois union elementary,sutter,32,30,0,0,public,NA,NA,2452 el centro blvd,East Nicolaus,95659,ca,operational,38.911449,-121.542831
36197,2016,nuestro elementary,sutter,21,20,0,0,public,NA,NA,3934 broadway,Live Oak,95953,ca,operational,39.187412,-121.679817
36202,2016,pleasant grove,sutter,26,25,0,0,public,NA,NA,3075 howsley rd,Pleasant Grove,95668,ca,operational,38.823166,-121.505241
36117,2016,april lane elementary,sutter,106,105,0,0,public,NA,NA,800 april ln,Yuba City,95991,ca,operational,39.155098,-121.629181
36119,2016,barry elementary,sutter,40,38,0,0,public,NA,NA,1255 barry rd,Yuba City,95991,ca,operational,39.077,-121.633499
38248,2013,south fortuna elementary,humboldt,96,90,0,0,public,Elementary,NA,2089 newburg rd,fortuna,95540,ca,operational,40.5889028,-124.1448263
36123,2016,bridge street elementary,sutter,112,111,0,0,public,NA,NA,500 bridge st,Yuba City,95991,ca,operational,39.134144,-121.61610400000001
36138,2016,central gaither elementary,sutter,23,22,0,0,public,NA,NA,8403 bailey rd,yuba city,95993,ca,operational,39.004205,-121.662654
36174,2016,king avenue elementary,sutter,65,64,0,0,public,NA,NA,630 king ave,Yuba City,95991,ca,operational,39.147003,-121.624977
38248,2014,south fortuna elementary,humboldt,93,87,0,1,public,Elementary,NA,2089 newburg rd,fortuna,95540,ca,operational,40.5889028,-124.1448263
36176,2016,lincoln elementary,sutter,82,80,1,0,public,NA,NA,1582 lincoln rd,Yuba City,95993,ca,operational,39.111809,-121.643265
38248,2015,south fortuna elementary,humboldt,79,76,0,0,public,Elementary,NA,2089 newburg rd,fortuna,95540,ca,operational,40.5889028,-124.1448263
36178,2016,lincrest elementary,sutter,114,113,0,0,public,NA,NA,1400 phillips rd,Yuba City,95991,ca,operational,39.106392,-121.630806
36200,2016,park avenue elementary,sutter,127,123,0,0,public,NA,NA,100 morton st,Yuba City,95991,ca,operational,39.125076,-121.620537
36223,2016,tierra buena elementary,sutter,62,61,0,0,public,NA,NA,1794 villa ave,Yuba City,95993,ca,operational,39.152798,-121.665741
36243,2016,antelope elementary,tehama,90,86,1,0,public,NA,NA,22630 antelope blvd,Red Bluff,96080,ca,operational,40.18634,-122.194061
36345,2016,west street elementary,tehama,67,66,0,0,public,NA,NA,900 w st,Corning,96021,ca,operational,39.926155,-122.186996
36309,2016,olive view elementary,tehama,97,93,1,0,public,NA,NA,1402 fig st,Corning,96021,ca,operational,39.921772,-122.17141
36271,2016,evergreen elementary,tehama,106,102,2,0,public,NA,NA,19415 hooker creek rd,Cottonwood,96022,ca,operational,40.357372,-122.327072
36279,2016,gerber elementary,tehama,51,46,0,0,public,NA,NA,23014 chard ave,Gerber,96035,ca,operational,40.070126,-122.180634
36288,2016,lassen view elementary,tehama,40,38,0,0,public,NA,NA,10818 state highway 99 e,Los Molinos,96055,ca,operational,40.108265,-122.109169
36297,2016,los molinos elementary,tehama,58,57,0,0,public,NA,NA,7700 stanford ave,Los Molinos,96055,ca,operational,40.020111,-122.093864
36249,2016,bidwell elementary,tehama,98,96,0,0,public,NA,NA,1256 walnut st,Red Bluff,96080,ca,operational,40.173939,-122.248726
36285,2016,jackson heights elementary,tehama,78,76,0,0,public,NA,NA,225 s jackson st,Red Bluff,96080,ca,operational,40.170437,-122.24057
36323,2016,reeds creek elementary,tehama,21,20,0,0,public,NA,NA,18335 johnson rd,Red Bluff,96080,ca,operational,40.156429,-122.355209
36324,2016,richfield elementary,tehama,30,28,0,0,public,NA,NA,23875 river rd,Corning,96021,ca,NA,39.974232,-122.145134
36366,2016,hayfork valley elementary,trinity,24,23,0,0,public,NA,NA,6930 california 3,Hayfork,96041,ca,operational,40.553299,-123.187111
5030,2013,hoopa valley elementary,humboldt,75,66,0,0,public,NA,NA,11500 state highway 96,Hoopa,95546,ca,NA,41.05069,-123.676178
36399,2016,weaverville elementary,trinity,55,54,0,0,public,NA,NA,31020 california 3,Weaverville,96093,ca,operational,40.733017,-122.936394
36410,2016,alpaugh elementary,tulare,34,32,0,0,public,NA,NA,5313 road 39,Alpaugh,93201,ca,NA,35.886452,-119.486595
5030,2014,hoopa valley elementary,humboldt,64,52,0,0,public,NA,NA,11500 state highway 96,Hoopa,95546,ca,NA,41.05069,-123.676178
36416,2016,alta vista elementary,tulare,82,80,0,0,public,NA,NA,2293 e crabtree ave,Porterville,93257,ca,operational,36.058037,-118.965599
36433,2016,buena vista elementary,tulare,23,22,0,0,public,NA,NA,21660 road 60,tulare,93274,ca,operational,36.182885,-119.439127
36437,2016,burton elementary,tulare,86,84,0,0,public,NA,NA,2375 w morton ave,Porterville,93257,ca,operational,36.07198,-119.069839
36465,2016,columbine elementary,tulare,27,26,0,0,public,NA,NA,2240 road 160,Delano,93215,ca,operational,35.830353,-119.213554
36480,2016,cutler elementary,tulare,94,92,0,0,public,NA,NA,40532 road 128,Cutler,93615,ca,operational,36.525215,-119.286385
5030,2015,hoopa valley elementary,humboldt,68,66,0,0,public,NA,NA,11500 state highway 96,Hoopa,95546,ca,NA,41.05069,-123.676178
36696,2016,palm elementary,tulare,95,93,0,0,public,NA,NA,12915 avenue 419,Orosi,93647,ca,operational,36.549934,-119.283333
36563,2016,grand view elementary,tulare,29,28,0,0,public,NA,NA,39746 road 64,Dinuba,93618,ca,operational,36.512459,-119.430237
36594,2016,jefferson elementary,tulare,118,117,0,0,public,NA,NA,333 n westwood ave,Lindsay,93247,ca,operational,36.204041,-119.103081
36629,2016,lincoln elementary,tulare,75,74,0,0,public,NA,NA,333 s d st,Exeter,93221,ca,operational,36.29372,-119.137245
36890,2016,wilson elementary,tulare,110,109,0,0,public,NA,NA,305 e kamm ave,Dinuba,93618,ca,NA,36.532631,-119.392174
36503,2016,earlimart elementary,tulare,141,140,0,0,public,NA,NA,192 s church rd,Earlimart,93219,ca,operational,35.883419,-119.267303
36629,2016,lincoln elementary,tulare,111,108,0,0,public,NA,NA,333 s d st,Exeter,93221,ca,operational,36.29372,-119.137245
36748,2016,rocky hill elementary,tulare,115,111,0,0,public,NA,NA,313 sequoia dr,Exeter,93221,ca,operational,36.303734,-119.141609
36593,2016,j. e. hester elementary,tulare,198,196,0,0,public,NA,NA,477 e ash st,Farmersville,93223,ca,operational,36.300697,-119.201927
36584,2016,hope elementary,tulare,42,40,0,0,public,NA,NA,613 w teapot dome ave,Porterville,93257,ca,operational,36.021259,-119.031807
36614,2016,kings river elementary,tulare,64,63,0,0,public,NA,NA,3961 avenue 400,Kingsburg,93631,ca,NA,36.51664,-119.485756
36626,2016,liberty elementary,tulare,113,112,0,0,public,NA,NA,1771 e pacific ave,tulare,93274,ca,operational,36.247655,-119.313221
36594,2016,jefferson elementary,tulare,45,43,0,0,public,NA,NA,333 n westwood ave,Lindsay,93247,ca,operational,36.204041,-119.103081
36873,2016,washington elementary,tulare,117,116,0,0,public,NA,NA,451 e samoa st,Lindsay,93247,ca,operational,36.205246,-119.086227
36671,2016,monson-sultana elementary,tulare,53,52,0,0,public,NA,NA,10643 avenue 416,Sultana,93666,ca,operational,36.544399,-119.335159
36685,2016,oak valley elementary,tulare,81,79,0,0,public,NA,NA,24500 road 68,tulare,93274,ca,operational,36.233555,-119.421081
36698,2016,palo verde elementary,tulare,82,80,0,0,public,NA,NA,9637 avenue 196,tulare,93274,ca,operational,36.145528,-119.351001
36704,2016,pixley elementary,tulare,138,137,0,0,public,NA,NA,300 n school st,Pixley,93256,ca,operational,35.973248,-119.280548
36427,2016,belleview elementary,tulare,72,71,0,0,public,NA,NA,197 w belleview ave,Porterville,93257,ca,operational,36.073978,-119.020897
36602,2016,john j. doyle elementary,tulare,120,119,0,0,public,NA,NA,1045 e orange ave,Porterville,93257,ca,operational,36.059902,-118.99398
36687,2016,olive street elementary,tulare,119,118,0,0,public,NA,NA,255 w olive ave,Porterville,93257,ca,operational,36.063629,-119.02235400000001
36744,2016,roche elementary,tulare,51,50,0,0,public,NA,NA,388 n roche st,Porterville,93257,ca,operational,36.072704,-119.009804
36852,2016,vandalia elementary,tulare,114,113,0,0,public,NA,NA,271 e college ave,Porterville,93257,ca,operational,36.048088,-119.010818
36883,2016,west putnam elementary,tulare,82,80,0,0,public,NA,NA,1345 w putnam ave,Porterville,93257,ca,operational,36.069324,-119.047295
36885,2016,westfield elementary,tulare,141,140,0,0,public,NA,NA,600 w grand ave,Porterville,93257,ca,operational,36.077427,-119.031303
36747,2016,rockford elementary,tulare,39,37,0,0,public,NA,NA,14983 road 208,Porterville,93257,ca,operational,36.061581,-119.107971
36764,2016,sequoia elementary charter,tulare,42,40,0,0,charter,NA,NA,23958 avenue 324,Lemon Cove,93244,ca,operational,36.375751,-119.037094
36795,2016,stone corral elementary,tulare,22,21,0,0,public,NA,NA,15590 avenue 383,Visalia,93292,ca,operational,36.484455,-119.223671
36808,2016,sundale elementary,tulare,112,111,0,0,public,NA,NA,13990 avenue 240,tulare,93274,ca,operational,36.225799,-119.261766
36810,2016,sunnyside elementary,tulare,46,44,0,0,public,NA,NA,21644 avenue 196,Strathmore,93267,ca,operational,36.146042,-119.08844
36814,2016,terra bella elementary,tulare,164,162,0,0,public,NA,NA,9364 road 238,Terra Bella,93270,ca,operational,35.959923,-119.039062
36820,2016,tipton elementary,tulare,83,81,0,0,public,NA,NA,370 n evans rd,Tipton,93272,ca,operational,36.061806,-119.308403
36824,2016,traver elementary,tulare,29,28,0,0,public,NA,NA,36736 canal dr,Traver,93673,ca,NA,36.458275,-119.482338
36543,2016,frank kohn elementary,tulare,137,136,0,0,public,NA,NA,500 s laspina st,tulare,93274,ca,operational,36.206144,-119.32205
36548,2016,garden elementary,tulare,94,92,0,0,public,NA,NA,640 e pleasant ave,tulare,93274,ca,operational,36.218367,-119.341176
1198,2013,new horizons,alameda,30,30,0,0,private,NA,NA,37053 cherry st,Newark,94560,ca,operational,37.532181,-122.03299
36629,2016,lincoln elementary,tulare,49,47,0,0,public,NA,NA,333 s d st,Exeter,93221,ca,operational,36.29372,-119.137245
36656,2016,maple elementary,tulare,120,119,0,0,public,NA,NA,640 w cross ave,tulare,93274,ca,operational,36.211792,-119.357536
36751,2016,roosevelt elementary,tulare,105,104,0,0,public,NA,NA,1311 n euclid ave,Dinuba,93618,ca,operational,36.558083,-119.400879
5047,2013,hydesville elementary,humboldt,21,17,0,0,public,NA,NA,3050 johnson rd,Hydesville,95547,ca,operational,40.54929,-124.093346
36890,2016,wilson elementary,tulare,94,90,0,0,public,NA,NA,305 e kamm ave,Dinuba,93618,ca,NA,36.532631,-119.392174
36467,2016,conyer elementary,tulare,87,85,0,0,public,NA,NA,814 s sowell st,Visalia,93277,ca,operational,36.322895,-119.302162
36479,2016,crowley elementary,tulare,100,99,1,0,public,NA,NA,214 e ferguson st,Visalia,93291,ca,operational,36.350239,-119.29071
36515,2016,elbow creek elementary,tulare,84,82,0,0,public,NA,NA,32747 road 138,Visalia,93292,ca,operational,36.38364,-119.26622
5047,2014,hydesville elementary,humboldt,19,15,0,0,public,NA,NA,3050 johnson rd,Hydesville,95547,ca,operational,40.54929,-124.093346
36528,2016,fairview elementary,tulare,102,101,0,0,public,NA,NA,1341 w glendale ave,Visalia,93291,ca,closed_permanently,36.360767,-119.306519
36559,2016,goshen elementary,tulare,124,123,0,0,public,NA,NA,6505 avenue 308,Visalia,93291,ca,operational,36.347813,-119.427361
5047,2015,hydesville elementary,humboldt,21,21,0,0,public,NA,NA,3050 johnson rd,Hydesville,95547,ca,operational,40.54929,-124.093346
36580,2016,highland elementary,tulare,98,96,0,0,public,NA,NA,701 n ste venson st,Visalia,93291,ca,operational,36.335316,-119.301338
36587,2016,houston elementary,tulare,83,81,0,0,public,NA,NA,1200 n giddings st,Visalia,93291,ca,operational,36.340984,-119.304512
36591,2016,ivanhoe elementary,tulare,89,87,0,0,public,NA,NA,16030 avenue 332,Ivanhoe,93235,ca,operational,36.392509,-119.214622
36664,2016,mineral king elementary,tulare,102,101,0,0,public,NA,NA,3333 e kaweah ave,Visalia,93292,ca,operational,36.325195,-119.255646
36674,2016,mountain view elementary,tulare,89,87,0,0,public,NA,NA,2021 s encina st,Visalia,93277,ca,operational,36.311008,-119.295631
36756,2016,royal oaks elementary,tulare,54,53,0,0,public,NA,NA,1323 s clover st,Visalia,93277,ca,operational,36.31826,-119.32177
36478,2016,crestwood elementary,tulare,108,107,0,0,public,NA,NA,3001 w whitendale ave,Visalia,93277,ca,operational,36.305241,-119.323814
36421,2016,annie r. mitchell,tulare,127,126,0,0,public,NA,NA,2121 e laura ave,Visalia,93292,ca,operational,36.310333,-119.268036
36858,2016,veva blunt elementary,tulare,101,96,1,0,public,NA,NA,1119 chinowth st,Visalia,93277,ca,operational,36.320797,-119.337738
36873,2016,washington elementary,tulare,48,46,0,0,public,NA,NA,451 e samoa st,Lindsay,93247,ca,operational,36.205246,-119.086227
36888,2016,willow glen elementary,tulare,119,118,0,0,public,NA,NA,310 n akers st,Visalia,93291,ca,operational,36.332127,-119.348625
36880,2016,waukena joint union elementary,tulare,32,30,0,0,public,NA,NA,19113 road 28,tulare,93274,ca,operational,36.136754,-119.509821
36902,2016,woodville elementary,tulare,48,46,0,0,public,NA,NA,16541 road 168,Porterville,93257,ca,NA,36.089108,-119.197357
36919,2016,belleview elementary,tuolumne,20,19,0,0,public,NA,NA,22736 kuien mill rd,Sonora,95370,ca,operational,38.035019,-120.272072
37010,2016,tenaya elementary,tuolumne,28,26,0,0,public,NA,NA,19177 california 120,Groveland,95321,ca,operational,37.835106,-120.221703
36930,2016,columbia elementary,tuolumne,69,67,2,0,public,NA,NA,22540 parrotts ferry rd,Columbia,95310,ca,operational,38.031433,-120.407043
36935,2016,curtis creek elementary,tuolumne,65,61,0,0,public,NA,NA,18755 standard rd,Sonora,95370,ca,NA,37.965458,-120.30983
36952,2016,jamestown elementary,tuolumne,61,60,0,0,public,NA,NA,18299 5th ave,Jamestown,95327,ca,operational,37.954266,-120.417641
36987,2016,sonora elementary,tuolumne,88,86,0,0,public,NA,NA,830 greenley rd,Sonora,95370,ca,operational,37.979996,-120.370209
36993,2016,soulsbyville elementary,tuolumne,46,43,1,0,public,NA,NA,20300 soulsbyville rd,Soulsbyville,95372,ca,operational,37.99017,-120.265335
37004,2016,summerville elementary,tuolumne,49,47,0,0,public,NA,NA,18451 carter st,Tuolumne,95379,ca,operational,37.956406,-120.235649
37523,2016,olivelands elementary,ventura,49,47,0,0,public,NA,NA,12465 foothill rd,Santa Paula,93060,ca,operational,34.328133,-119.141426
37565,2016,piru elementary,ventura,56,55,0,0,public,NA,NA,3811 center st,Piru,93040,ca,operational,34.416107,-118.797951
37630,2016,san cayetano elementary,ventura,77,75,0,0,public,NA,NA,514 mountain view st,Fillmore,93016,ca,operational,34.404099,-118.909103
37614,2016,rio vista elementary,ventura,98,96,0,0,public,NA,NA,250 edgewood st,Fillmore,93016,ca,operational,34.393917,-118.906738
37048,2016,ansgar larsen elementary,ventura,122,121,0,0,public,NA,NA,550 thomas ave,Oxnard,93033,ca,operational,34.169266,-119.17141
37058,2016,art haycox elementary,ventura,231,229,0,0,public,NA,NA,5400 perkins rd,Oxnard,93033,ca,operational,34.150005,-119.183311
5077,2013,loleta elementary,humboldt,17,15,0,0,public,NA,NA,700 loleta dr,Loleta,95551,ca,operational,40.644012,-124.218468
37263,2016,fred l. williams elementary,ventura,117,116,0,0,public,NA,NA,4300 anchorage st,Oxnard,93033,ca,operational,34.161697,-119.162552
37319,2016,hollywood beach elementary,ventura,41,39,0,0,public,NA,NA,4000 sunset ln,Oxnard,93035,ca,operational,34.173553,-119.23262
37327,2016,hueneme elementary,ventura,83,81,0,0,public,NA,NA,354 n 3rd st,Port Hueneme,93041,ca,operational,34.150768,-119.196114
37344,2016,julien hathaway elementary,ventura,83,81,0,0,public,NA,NA,405 e dollie st,Oxnard,93033,ca,operational,34.158005,-119.173569
5077,2014,loleta elementary,humboldt,15,14,0,0,public,NA,NA,700 loleta dr,Loleta,95551,ca,operational,40.644012,-124.218468
37546,2016,parkview elementary,ventura,112,111,0,0,public,NA,NA,1416 n 6th pl,Port Hueneme,93041,ca,operational,34.161819,-119.1903
37602,2016,richard bard elementary,ventura,134,133,0,0,public,NA,NA,622 e pleasant valley rd,Port Hueneme,93041,ca,operational,34.153362,-119.191032
37707,2016,sunkist elementary,ventura,129,128,0,0,public,NA,NA,1400 teakwood st,Port Hueneme,93041,ca,operational,34.169777,-119.193932
37444,2016,mesa elementary,ventura,88,86,0,0,public,NA,NA,3901 mesa school rd,Somis,93066,ca,operational,34.26194,-119.094719
37259,2016,flory academy of sciences and technology,ventura,79,77,0,0,public,NA,NA,240 fl ory ave,Moorpark,93021,ca,operational,34.280613,-118.880432
5077,2015,loleta elementary,humboldt,17,17,0,0,public,NA,NA,700 loleta dr,Loleta,95551,ca,operational,40.644012,-124.218468
37553,2016,peach hill academy,ventura,99,97,0,0,public,NA,NA,13400 christian barrett dr,Moorpark,93021,ca,operational,34.267735,-118.87606
37482,2016,mupu elementary,ventura,23,22,0,0,public,NA,NA,4410 ojai santa paula rd,Santa Paula,93060,ca,operational,34.38623,-119.071442
37373,2016,laguna vista elementary,ventura,117,116,0,0,public,NA,NA,5084 etting rd,Oxnard,93033,ca,operational,34.160782,-119.093628
37428,2016,mar vista elementary,ventura,91,89,0,0,public,NA,NA,2382 etting rd,Oxnard,93033,ca,operational,34.160782,-119.145241
37724,2016,tierra vista elementary,ventura,120,119,0,0,public,NA,NA,2001 sanford st,Oxnard,93033,ca,operational,34.155788,-119.154694
37441,2016,meiners oaks elementary,ventura,40,37,2,0,public,NA,NA,400 s lomita ave,Ojai,93023,ca,operational,34.444302,-119.276207
37450,2016,mira monte elementary,ventura,79,73,1,0,public,NA,NA,1216 loma dr,Ojai,93023,ca,operational,34.433292,-119.278931
37629,2016,san antonio elementary,ventura,27,26,0,0,public,NA,NA,650 carne rd,Ojai,93023,ca,operational,34.454826,-119.205902
